timestamp,data
14107,1244.7035
14108,1204.8994
14109,1185.2236
14110,1115.4508
14111,1048.8691
14112,1015.5135
14113,977.4533
14114,957.9087
14115,938.1497
14116,928.3368
14117,916.9716
14118,1002.0232
14119,1149.1101
14120,1255.0159
14121,1328.7528
14122,1349.3581
14123,1342.8185
14124,1311.7024
14125,1240.3145
14126,1184.5135
14127,1156.8986
14128,1155.0269
14129,1187.5752
14130,1214.4239
14131,1199.613
14132,1147.7755
14133,1118.4736
14134,1064.4526
14135,1005.8525
14136,990.0626
14137,960.6689
14138,936.6052
14139,940.1684
14140,926.2904
14141,895.2389999999997
14142,900.9385
14143,939.2129
14144,998.4593
14145,1060.5799
14146,1091.5944
14147,1132.6373
14148,1141.8122
14149,1077.0466
14150,1044.161
14151,1040.2321
14152,1015.7953
14153,1080.049
14154,1141.4314
14155,1113.1879
14156,1095.6465
14157,1049.4559
14158,1003.2128
14159,982.1558
14160,935.7978
14161,894.7756
14162,881.2578
14163,880.9969
14164,894.2089
14165,920.9044
14166,1050.0839
14167,1220.1159
14168,1313.4207
14169,1390.9375
14170,1414.7011
14171,1415.2408
14172,1444.9076
14173,1453.5411
14174,1435.1188
14175,1361.4761
14176,1247.7141
14177,1244.7574
14178,1288.8923
14179,1263.5645
14180,1219.6678
14181,1161.4073
14182,1083.7296
14183,1029.8361
14184,995.8748
14185,955.8777
14186,946.4606
14187,937.2391
14188,959.8842
14189,981.9034
14190,1102.1142
14191,1273.683
14192,1354.8327
14193,1421.2917
14194,1450.7905
14195,1460.1531
14196,1479.4115
14197,1481.9389
14198,1438.616
14199,1359.6873
14200,1259.5307
14201,1246.2094
14202,1293.7783
14203,1264.205
14204,1222.3862
14205,1170.2957
14206,1095.3054
14207,1037.4626
14208,999.3018
14209,969.6631
14210,953.0377
14211,953.3323
14212,980.7004
14213,997.9183
14214,1107.2578
14215,1286.063
14216,1396.1086
14217,1483.4575
14218,1526.3877
14219,1520.139
14220,1560.089
14221,1530.4713
14222,1525.4264
14223,1434.7825
14224,1317.7727
14225,1305.6365
14226,1340.0412
14227,1307.9328
14228,1284.003
14229,1223.8484
14230,1162.1334
14231,1097.3203
14232,1039.5067
14233,1020.5679
14234,981.9923
14235,986.8363
14236,1012.7618
14237,1024.8845
14238,1135.5706
14239,1315.769
14240,1393.171
14241,1466.4
14242,1450.8109
14243,1446.6592
14244,1441.3337
14245,1491.7349
14246,1465.0618
14247,1394.1383
14248,1280.1349
14249,1294.7505
14250,1324.9638
14251,1308.3385
14252,1260.3438
14253,1208.7213
14254,1139.3384
14255,1085.241
14256,1040.0053
14257,1005.1284
14258,971.248
14259,943.6392
14260,969.8591
14261,984.2296
14262,1084.6586
14263,1272.9584
14264,1345.9617
14265,1453.9136
14266,1488.5494
14267,1475.2228
14268,1486.9097
14269,1431.7211
14270,1368.2426
14271,1299.4551
14272,1203.8558
14273,1194.7221
14274,1232.2277
14275,1215.3117
14276,1176.1615
14277,1137.5866
14278,1113.1037
14279,1045.9282
14280,1005.6352
14281,975.7573
14282,947.5202
14283,936.3345
14284,940.1845
14285,936.5694
14286,1000.0571
14287,1122.75
14288,1210.4769999999999
14289,1296.2087
14290,1270.5416
14291,1242.8113
14292,1200.5264
14293,1163.4397
14294,1151.2752
14295,1122.8446
14296,1095.9618
14297,1148.0916
14298,1196.5218
14299,1169.1115
14300,1129.2234
14301,1073.9177
14302,1020.4565
14303,984.3261
14304,964.707
14305,940.8213
14306,913.4889999999999
14307,891.8716
14308,894.0586
14309,853.8765
14310,865.0939
14311,916.7196
14312,957.7305
14313,1041.9859
14314,1100.4232
14315,1116.9216
14316,1128.618
14317,1140.5688
14318,1101.9845
14319,1079.0469
14320,1054.0893
14321,1098.1357
14322,1156.3487
14323,1169.1536
14324,1147.4559
14325,1118.4376
14326,1050.2641
14327,1004.062
14328,974.074
14329,946.4581
14330,930.7245
14331,932.8936
14332,943.6181
14333,958.6729
14334,1115.4301
14335,1328.4460000000001
14336,1443.0949
14337,1509.9620000000002
14338,1538.32
14339,1528.5844
14340,1504.1785
14341,1392.2479999999994
14342,1378.6169
14343,1321.8951
14344,1242.3833
14345,1232.9404
14346,1222.4165
14347,1184.4667
14348,1136.5609
14349,1058.6671
14350,1000.8539
14351,974.1361
14352,928.2305
14353,908.9580000000001
14354,908.1619
14355,885.3506
14356,935.3345
14357,962.0054
14358,1047.2492
14359,1218.3646
14360,1255.136
14361,1386.6056
14362,1408.6265
14363,1428.7417
14364,1434.6742
14365,1428.2229
14366,1384.991
14367,1330.4145
14368,1236.2954
14369,1221.4533
14370,1285.3566
14371,1237.8962
14372,1200.8685
14373,1141.7519
14374,1056.9807
14375,1008.0396
14376,963.7917
14377,948.0667
14378,928.3366
14379,932.6574
14380,951.0482
14381,978.3907
14382,1094.3341
14383,1282.4112
14384,1380.0859
14385,1438.1985
14386,1476.0294
14387,1463.3742
14388,1508.194
14389,1526.9547
14390,1480.8725
14391,1378.5676
14392,1276.1769
14393,1285.812
14394,1327.6972
14395,1263.4878
14396,1229.3899
14397,1137.5469
14398,1080.792
14399,1028.5339
14400,983.9489
14401,954.9112
14402,931.8183
14403,927.5189
14404,958.2197
14405,966.5149
14406,1098.141
14407,1294.3708
14408,1385.8193
14409,1445.8702
14410,1450.6386
14411,1410.7619
14412,1397.2302
14413,1376.6604
14414,1325.1504
14415,1255.4477
14416,1200.0797
14417,1200.7097
14418,1230.4209
14419,1211.1976
14420,1167.218
14421,1110.5833
14422,1054.6656
14423,988.3946
14424,958.3638
14425,926.375
14426,898.5478
14427,891.5739
14428,921.1532
14429,929.0331
14430,1065.3784
14431,1222.629
14432,1327.4491
14433,1400.5816
14434,1396.0426
14435,1343.239
14436,1373.1562
14437,1364.5424
14438,1349.2946
14439,1283.5739999999996
14440,1184.4709
14441,1203.3536
14442,1208.8414
14443,1170.72
14444,1129.2806
14445,1077.9744
14446,988.0128
14447,944.3867
14448,934.7864
14449,932.6023
14450,931.5641
14451,906.6532
14452,922.2623
14453,906.6304
14454,964.9085
14455,1085.0171
14456,1151.362
14457,1207.489
14458,1240.7423
14459,1216.1389
14460,1230.4432
14461,1243.6718
14462,1222.5962
14463,1205.8044
14464,1176.0377
14465,1194.5622
14466,1233.127
14467,1230.7933
14468,1188.5966
14469,1137.4164
14470,1096.2496
14471,1039.1654
14472,1000.4554
14473,962.1339
14474,934.0357
14475,908.3129
14476,905.9686
14477,858.9987
14478,885.6517
14479,958.3761
14480,1022.9146
14481,1082.5139
14482,1123.1765
14483,1136.3259
14484,1152.8952
14485,1151.2221
14486,1152.9814
14487,1018.8718
14488,1039.7772
14489,1074.9578
14490,1173.4093
14491,1194.6776
14492,1170.6379
14493,1126.5869
14494,1068.0105
14495,1016.8413
14496,966.8133
14497,947.3457
14498,925.221
14499,910.5619
14500,935.8131
14501,933.1474
14502,1080.6573
14503,1296.1154
14504,1410.9481
14505,1471.6296
14506,1509.0279999999998
14507,1495.1155
14508,1531.2497
14509,1508.1807
14510,1448.8377
14511,1358.1823
14512,1269.5419
14513,1254.0003
14514,1265.3815
14515,1256.7516
14516,1205.249
14517,1143.7058
14518,1066.9492
14519,1013.6809
14520,974.6172
14521,943.6023
14522,906.2092
14523,911.8186
14524,943.9598
14525,963.0913
14526,1082.1051
14527,1278.5205
14528,1386.2909
14529,1468.9423
14530,1498.6484
14531,1486.0364
14532,1498.3945
14533,1509.6051
14534,1442.5951
14535,1374.8173
14536,1261.4297
14537,1255.6139
14538,1288.4285
14539,1263.9494
14540,1221.0971
14541,1178.9708
14542,1126.8326
14543,1067.6834
14544,1022.9915
14545,987.9527
14546,963.9317
14547,953.7080000000001
14548,976.0475
14549,991.6219
14550,1103.4007
14551,1265.6347
14552,1340.8684
14553,1419.6373
14554,1404.5243
14555,1371.7698
14556,1403.9148
14557,1423.4911
14558,1394.8563
14559,1302.9658
14560,1204.5455
14561,1213.2659
14562,1255.1580000000001
14563,1215.9627
14564,1176.5385
14565,1108.4791
14566,1049.2547
14567,1007.7795
14568,974.0647
14569,964.5243
14570,947.8355
14571,953.8614
14572,981.1814
14573,1013.9367
14574,1087.66
14575,1220.8074
14576,1302.5935
14577,1380.1754
14578,1414.5209
14579,1425.651
14580,1443.9569
14581,1457.0906
14582,1422.1209
14583,1346.1066
14584,1226.4044
14585,1243.0823
14586,1287.609
14587,1273.1599
14588,1238.0768
14589,1180.4418
14590,1109.7429
14591,1061.3268
14592,1019.2439
14593,987.9086
14594,968.3226
14595,968.4388
14596,989.8914
14597,997.7302
14598,1136.8731
14599,1296.0339
14600,1374.2681
14601,1458.7439
14602,1486.9993
14603,1470.6961
14604,1505.0132
14605,1506.3248
14606,1423.4072
14607,1279.8835
14608,1185.5873
14609,1198.8524
14610,1229.9087
14611,1221.7908
14612,1182.8477
14613,1128.7917
14614,1075.7591
14615,1013.3102
14616,968.3510000000001
14617,947.3982
14618,932.1686
14619,915.4342
14620,918.2260000000001
14621,893.047
14622,987.6145
14623,1127.7654
14624,1232.4029
14625,1312.3821
14626,1326.7397
14627,1309.654
14628,1289.4877
14629,1250.4279
14630,1221.4132
14631,1217.8331
14632,1177.7306
14633,1211.4166
14634,1243.3204
14635,1221.7858
14636,1173.9582
14637,1146.0096
14638,1076.5533
14639,1040.9397
14640,1005.7209
14641,968.0053
14642,934.5265
14643,926.8875
14644,931.9208
14645,880.9947
14646,921.7668
14647,990.8196
14648,1014.8863
14649,1078.9685
14650,1102.0169
14651,1083.1974
14652,1082.0036
14653,1096.0076
14654,1085.0848
14655,1061.348
14656,1049.7155
14657,1098.9491
14658,1157.2169
14659,1165.0645
14660,1140.5231
14661,1105.0565
14662,1044.0488
14663,976.1582
14664,943.1030000000001
14665,921.6569999999999
14666,886.3421
14667,892.3669
14668,920.4906
14669,946.9425
14670,1062.2702
14671,1238.0433
14672,1334.2657
14673,1396.3128
14674,1411.5338
14675,1413.4573
14676,1469.1483
14677,1469.1292
14678,1434.3445
14679,1368.6335
14680,1249.0772
14681,1270.0695
14682,1296.4055
14683,1254.6905
14684,1187.7724
14685,1135.8201
14686,1050.3734
14687,1019.5668
14688,972.5437
14689,938.0417
14690,924.518
14691,914.8213
14692,939.9971
14693,947.4904
14694,1078.6231
14695,1258.0948
14696,1354.02
14697,1440.6926
14698,1482.8976
14699,1493.2552
14700,1524.2835
14701,1547.3067
14702,1502.9796
14703,1374.8407
14704,1252.9005
14705,1272.8829
14706,1274.3016
14707,1240.1592
14708,1205.6476
14709,1136.5593
14710,1067.8418
14711,1002.8653
14712,969.7607
14713,949.4514
14714,938.2478
14715,936.1089
14716,950.4847
14717,959.2277
14718,1053.3236
14719,1229.6625
14720,1339.8374
14721,1414.3658
14722,1454.3999
14723,1446.5462
14724,1473.328
14725,1481.9094
14726,1448.6867
14727,1336.7085
14728,1215.0561
14729,1218.6251
14730,1221.8692
14731,1182.2959
14732,1167.5608
14733,1125.0601
14734,1073.9831
14735,1015.1088
14736,980.3275
14737,963.4555
14738,949.9375
14739,941.8084
14740,966.6609
14741,979.3374
14742,1062.3542
14743,1226.2271
14744,1346.7487
14745,1424.9759
14746,1454.2173
14747,1461.1643
14748,1494.6693
14749,1499.0898
14750,1442.1984
14751,1351.1779999999999
14752,1252.1008
14753,1249.351
14754,1274.8908
14755,1241.1204
14756,1199.5572
14757,1139.586
14758,1087.1819
14759,1023.8615
14760,973.9292
14761,946.087
14762,927.5392
14763,924.1319
14764,958.9631
14765,961.3796
14766,1091.1784
14767,1253.6046
14768,1363.5551
14769,1443.9842
14770,1473.109
14771,1456.3831
14772,1502.733
14773,1510.1823
14774,1460.0051
14775,1372.3634
14776,1263.8171
14777,1270.9867
14778,1282.34
14779,1254.6829
14780,1194.3704
14781,1138.6481
14782,1074.5438
14783,1038.1159
14784,1015.5863
14785,978.0812
14786,950.7280000000001
14787,944.9485
14788,934.3461
14789,915.2585
14790,990.8256
14791,1154.7933
14792,1256.5125
14793,1281.0744
14794,1307.8298
14795,1290.0033
14796,1259.9493
14797,1238.5696
14798,1223.4409
14799,1188.1693
14800,1165.0226
14801,1224.9782
14802,1240.0222
14803,1220.2108
14804,1171.2296
14805,1134.355
14806,1079.9575
14807,1002.0399
14808,968.3329
14809,934.3171
14810,921.6987
14811,913.2144
14812,903.6312
14813,860.4739999999997
14814,902.1125
14815,953.2491
14816,982.6107
14817,1034.7628
14818,1095.7089999999996
14819,1120.7162
14820,1105.3481
14821,1066.2079
14822,1038.2345
14823,1027.995
14824,1048.9171
14825,1107.627
14826,1127.7462
14827,1107.5684
14828,1094.6818
14829,1060.4819
14830,995.2678
14831,959.4632
14832,933.8656
14833,905.3343
14834,894.2383
14835,884.7977
14836,884.9206
14837,902.74
14838,1057.2449
14839,1256.3746
14840,1340.7634
14841,1404.1979999999999
14842,1437.9323
14843,1383.7957
14844,1372.1706
14845,1346.6807
14846,1291.4584
14847,1242.3097
14848,1141.972
14849,1198.6201
14850,1192.3573
14851,1159.5799
14852,1123.9898
14853,1057.6552
14854,989.6092
14855,947.5068
14856,916.926
14857,874.419
14858,857.8764
14859,860.4024
14860,888.4873
14861,911.6437
14862,1096.7912
14863,1263.4727
14864,1353.8101
14865,1393.5774
14866,1434.9739
14867,1436.6727
14868,1450.2122
14869,1451.6025
14870,1392.4009
14871,1309.2396
14872,1217.8881
14873,1244.8039
14874,1267.4489
14875,1224.3196
14876,1184.1186
14877,1122.8288
14878,1057.5111
14879,1006.5095
14880,975.8904
14881,943.0812
14882,1498.767175909358
14883,1498.6829924257368
14884,1498.5969282370206
14885,1498.7329488983535
14886,1498.870502552493
14887,1498.8697442322957
14888,1498.9688589801904
14889,1499.1024608371106
14890,1499.1129374612162
14891,1499.0650999066488
14892,1499.2520940941217
14893,1499.3459987412555
14894,1499.5437649246664
14895,1499.449672358729
14896,1499.5617170428068
14897,1499.722498122588
14898,1499.7889644915206
14899,1500.0450311193608
14900,1499.8654442941222
14901,1500.1417459384631
14902,1121.4214
14903,1062.4212
14904,1028.0604
14905,978.5046
14906,966.1133
14907,942.944
14908,941.0561
14909,974.2834
14910,1082.0693
14911,1206.6106
14912,1264.9066
14913,1306.4952
14914,1336.0515
14915,1298.6301
14916,1314.7648
14917,1315.5044
14918,1286.6074
14919,1235.9605
14920,1170.1962
14921,1199.1346
14922,1208.7917
14923,1163.3747
14924,1119.7437
14925,1064.4076
14926,992.7472
14927,956.0197
14928,924.3149
14929,899.8613
14930,881.6552
14931,872.6017
14932,905.2239999999999
14933,912.8430000000001
14934,1063.6391
14935,1227.8317
14936,1341.286
14937,1416.5379
14938,1434.8296
14939,1449.1516
14940,1480.0748
14941,1499.9413
14942,1456.4955
14943,1360.5067
14944,1256.1534
14945,1267.5234
14946,1287.8721
14947,1256.3523
14948,1204.5968
14949,1174.5623
14950,1125.103
14951,1063.8428
14952,1027.6724
14953,996.8049
14954,972.7560000000001
14955,961.1598
14956,943.3391
14957,885.1368
14958,980.3063
14959,1143.405
14960,1233.7503
14961,1345.7663
14962,1275.8405
14963,1340.0213
14964,1320.2989
14965,1273.9939
14966,1217.5953
14967,1200.7481
14968,1174.0737
14969,1230.3922
14970,1255.5857
14971,1238.0787
14972,1215.7821
14973,1174.7785
14974,1127.117
14975,1068.1118
14976,1026.1909
14977,994.429
14978,968.7406
14979,956.4238
14980,951.9001
14981,898.6104
14982,918.2468
14983,974.0421
14984,1035.5983
14985,1092.8365
14986,1112.3272
14987,1127.1927
14988,1112.1998
14989,1080.5295
14990,1051.6082
14991,1044.1203
14992,1034.2930000000001
14993,1108.6732
14994,1169.9267
14995,1172.6634
14996,1161.5330000000001
14997,1124.7635
14998,1077.5724
14999,1013.4569
15000,973.6834
15001,955.7054
15002,938.8369
15003,929.5918
15004,947.8458
15005,969.5164
15006,1099.3756
15007,1271.7442
15008,1338.5884
15009,1393.3822
15010,1421.1129999999994
15011,1395.0717
15012,1418.1044
15013,1400.3174
15014,1349.1143
15015,1290.9911
15016,1195.8708
15017,1218.3443
15018,1230.2513
15019,1194.7648
15020,1154.8597
15021,1091.1659
15022,1030.5629
15023,967.5447
15024,948.2727
15025,918.7094
15026,900.2612
15027,894.3565
15028,936.2846
15029,944.9916
15030,1089.5849
15031,1246.488
15032,1337.4831
15033,1418.0251
15034,1461.4246
15035,1456.1715
15036,1489.0565
15037,1496.7320000000002
15038,1470.0719
15039,1381.8547
15040,1250.4429
15041,1268.4595
15042,1297.2284
15043,1250.5717
15044,1204.0436
15045,1147.0095
15046,1084.4624
15047,1024.6858
15048,978.7796
15049,945.135
15050,928.1546
15051,927.7881
15052,938.25
15053,956.7331
15054,1108.7815
15055,1283.577
15056,1324.0461
15057,1346.4717
15058,1370.0916
15059,1285.9375
15060,1305.9659
15061,1284.473
15062,1261.7081
15063,1194.7955
15064,1114.7865
15065,1155.89
15066,1146.8569
15067,1101.4335
15068,1050.3369
15069,989.1337
15070,932.7804
15071,881.0613
15072,859.0661
15073,832.0839
15074,819.5374
15075,828.3937
15076,875.9542
15077,883.2028
15078,1003.7749
15079,1168.3526
15080,1257.3476
15081,1327.7042
15082,1377.4388
15083,1384.7977
15084,1405.5484
15085,1424.0729999999999
15086,1395.4199
15087,1346.9274
15088,1232.9360000000001
15089,1266.6635
15090,1284.1680000000001
15091,1244.9289999999999
15092,1207.6749
15093,1158.3283
15094,1082.9503
15095,1022.4369
15096,956.2812
15097,961.4565
15098,931.7893
15099,925.7054
15100,943.4014
15101,943.6853
15102,1115.3197
15103,1269.5251
15104,1372.5055
15105,1448.9418
15106,1489.1395
15107,1479.1115
15108,1503.0248
15109,1514.4253
15110,1452.0672
15111,1360.1741
15112,1256.7037
15113,1323.274
15114,1324.0016
15115,1280.3564
15116,1253.9518
15117,1189.4822
15118,1121.2168
15119,1052.1458
15120,999.7519
15121,973.1582
15122,961.1897
15123,954.3398
15124,963.9276
15125,928.7373
15126,1036.0412
15127,1157.9612
15128,1240.2401
15129,1306.3552
15130,1331.1581
15131,1249.7818
15132,1214.6035
15133,1164.6149
15134,1152.8695
15135,1103.3763
15136,1100.8474
15137,1183.2913
15138,1180.6753
15139,1161.61
15140,1116.7955
15141,1076.6431
15142,1027.2467
15143,982.3153
15144,948.8359
15145,923.1126
15146,923.4276
15147,898.0359
15148,888.9611
15149,832.9804
15150,864.3091
15151,922.248
15152,982.2489
15153,1044.1433
15154,1078.8994
15155,1115.925
15156,1123.464
15157,1125.9894
15158,1104.4899
15159,1066.9907
15160,1061.9727
15161,1130.0571
15162,1154.5396
15163,1121.8549
15164,1097.6658
15165,1059.6886
15166,972.7591
15167,968.4601
15168,931.0853
15169,887.7869
15170,888.0069
15171,879.3751
15172,913.4542
15173,929.0947
15174,1067.3683
15175,1262.2621
15176,1363.7179
15177,1449.336
15178,1461.0892
15179,1457.6683
15180,1392.4547
15181,1374.5753
15182,1360.3836
15183,1306.5679
15184,1207.9615
15185,1231.1566
15186,1221.5834
15187,1192.9482
15188,1162.1879
15189,1087.5629
15190,1016.1595
15191,963.6041
15192,935.2810000000001
15193,907.42
15194,889.8372
15195,891.1227
15196,920.8996
15197,953.294
15198,1074.4028
15199,1230.8432
15200,1325.5949
15201,1417.3456
15202,1428.6807
15203,1416.7532
15204,1426.9258
15205,1380.0849
15206,1345.8876
15207,1277.1598
15208,1205.846
15209,1275.0926
15210,1248.3829
15211,1202.3434
15212,1165.9795
15213,1107.9788
15214,1029.1645
15215,988.6469999999999
15216,953.2157
15217,922.5618
15218,902.5295
15219,909.3311
15220,934.8995
15221,952.1665
15222,1114.305
15223,1276.5430000000001
15224,1373.776
15225,1435.4375
15226,1387.9736
15227,1342.1698
15228,1394.2261
15229,1421.0305
15230,1419.2774
15231,1337.9901
15232,1209.3483
15233,1253.9147
15234,1261.5739999999996
15235,1219.1691
15236,1171.2397
15237,1115.3605
15238,1027.5177
15239,991.4203
15240,965.8822
15241,933.8801
15242,920.3891
15243,920.5772
15244,942.0002
15245,959.0401
15246,1089.9683
15247,1282.4404
15248,1372.8748
15249,1466.839
15250,1491.3365
15251,1424.8635
15252,1439.9866
15253,1464.2749
15254,1437.2929
15255,1391.0616
15256,1278.5841
15257,1295.1524
15258,1305.961
15259,1256.5944
15260,1218.9663
15261,1170.8210000000001
15262,1102.8995
15263,1049.2971
15264,1011.6152
15265,974.0762
15266,960.16
15267,952.3309
15268,974.6852
15269,975.8061
15270,1114.5175
15271,1287.3988
15272,1353.4022
15273,1398.1469
15274,1466.2125
15275,1471.6686
15276,1429.1638
15277,1365.0385
15278,1303.6639
15279,1277.502
15280,1201.928
15281,1230.1692
15282,1225.7355
15283,1186.4249
15284,1130.1356
15285,1092.0298
15286,1039.5587
15287,988.1011
15288,918.4085
15289,918.6384
15290,906.4783
15291,899.8665
15292,909.2757
15293,889.7919999999997
15294,963.9139
15295,1137.4558
15296,1221.0151
15297,1303.2929
15298,1311.3458
15299,1266.1568
15300,1203.6355
15301,1177.5655
15302,1169.8608
15303,1158.8549
15304,1128.1919
15305,1205.9534
15306,1188.0101
15307,1137.6831
15308,1100.4972
15309,1055.2461
15310,1001.7080000000001
15311,949.1371
15312,920.4026
15313,916.9027
15314,900.2358
15315,880.5317
15316,878.4487
15317,814.7859
15318,874.5768
15319,929.426
15320,990.0074
15321,1059.4495
15322,1092.1362
15323,1118.1505
15324,1142.2424
15325,1125.8949
15326,1144.0541
15327,1090.646
15328,1077.9492
15329,1146.2613
15330,1176.6863
15331,1161.8192
15332,1150.5704
15333,1096.3894
15334,1035.5129
15335,976.855
15336,922.6113
15337,887.5578
15338,880.4091
15339,882.9551
15340,901.056
15341,920.0888
15342,1073.2019
15343,1231.1028
15344,1322.0132
15345,1378.1266
15346,1394.4886
15347,1377.1633
15348,1418.4968
15349,1397.0437
15350,1344.7133
15351,1268.4335
15352,1192.9136
15353,1226.9660000000001
15354,1260.1731
15355,1226.4122
15356,1187.1765
15357,1110.4387
15358,1039.287
15359,970.1177
15360,941.4919
15361,918.3214
15362,904.3996
15363,902.7906
15364,922.7254
15365,927.1188
15366,1079.3953
15367,1244.7708
15368,1334.4848
15369,1384.4233
15370,1423.5388
15371,1414.7827
15372,1455.0552
15373,1437.1198
15374,1413.868
15375,1333.8058
15376,1253.9155
15377,1282.1865
15378,1295.3257
15379,1273.6871
15380,1235.7107
15381,1179.2089999999996
15382,1102.1885
15383,1035.194
15384,1000.6839
15385,959.4115
15386,950.9135
15387,945.5583
15388,962.9102
15389,983.5028
15390,1085.873
15391,1270.6641
15392,1352.3699
15393,1438.7754
15394,1481.7247
15395,1481.191
15396,1520.1225
15397,1515.0693
15398,1487.6693
15399,1411.8407
15400,1292.1627
15401,1331.1170000000004
15402,1336.4341
15403,1296.3132
15404,1250.0963
15405,1194.4009
15406,1111.2272
15407,1047.7815
15408,1017.4427
15409,970.453
15410,956.2572
15411,948.0866
15412,971.3058
15413,983.7897
15414,1128.7936
15415,1305.6475
15416,1414.5228
15417,1468.764
15418,1498.7404
15419,1479.445
15420,1479.0819
15421,1480.4612
15422,1454.2725
15423,1399.6941
15424,1300.1498
15425,1312.3677
15426,1294.6871
15427,1254.8127
15428,1213.4206
15429,1146.7566
15430,1087.7138
15431,1022.9991
15432,972.4746
15433,946.0385
15434,920.195
15435,915.3013
15436,935.8565
15437,951.8956
15438,1080.5802
15439,1254.1679
15440,1378.5583
15441,1438.7871
15442,1469.4473
15443,1466.4705
15444,1458.6527
15445,1443.4851
15446,1386.7385
15447,1333.0835
15448,1233.2352
15449,1245.1791
15450,1236.8876
15451,1199.0781
15452,1135.9704
15453,1108.9684
15454,1037.137
15455,987.1496
15456,961.4311
15457,950.669
15458,933.0801
15459,918.1377
15460,914.0119
15461,900.9617
15462,979.8104
15463,1097.7899
15464,1174.8998
15465,1216.9006
15466,1225.1816
15467,1189.0197
15468,1159.0292
15469,1155.0369
15470,1123.7989
15471,1116.1242
15472,1106.156
15473,1185.3406
15474,1176.6465
15475,1156.7248
15476,1108.8835
15477,1057.2769
15478,1011.1281
15479,961.8658
15480,925.3066
15481,902.6582
15482,888.084
15483,868.3881
15484,871.1236
15485,808.0912
15486,853.237
15487,919.9413
15488,992.7819
15489,1075.6235
15490,1120.9885
15491,1139.9827
15492,1143.3038
15493,1150.84
15494,1138.9141
15495,1119.7913
15496,1104.4368
15497,1193.0248
15498,1178.6439
15499,1185.0793
15500,1161.4864
15501,1112.4026
15502,1049.6825
15503,982.2028
15504,921.7002
15505,909.8173
15506,892.6535
15507,906.3798
15508,939.9484
15509,958.575
15510,1083.4546
15511,1260.7722
15512,1357.4382
15513,1427.6266
15514,1463.0527
15515,1471.3892
15516,1488.1092
15517,1500.0346
15518,1471.1141
15519,1383.7522
15520,1284.3107
15521,1316.1401
15522,1302.503
15523,1280.48
15524,1232.8759
15525,1156.8809
15526,1110.7547
15527,1036.4242
15528,993.2416
15529,961.5377
15530,940.5846
15531,935.8091
15532,960.9973
15533,974.2712
15534,1090.6322
15535,1280.2509
15536,1361.2956
15537,1437.9303
15538,1477.6403
15539,1483.0291
15540,1491.2786
15541,1469.7985
15542,1417.2693
15543,1315.4229
15544,1210.8909
15545,1237.7391
15546,1244.8262
15547,1223.9573
15548,1174.7283
15549,1117.7951
15550,1057.0167
15551,1004.3729
15552,965.2485
15553,939.7293
15554,920.0476
15555,917.8046
15556,939.8117
15557,949.9575
15558,1053.6523
15559,1206.2245
15560,1274.839
15561,1331.2427
15562,1347.9789
15563,1317.4736
15564,1326.6977
15565,1321.283
15566,1274.8136
15567,1230.4194
15568,1170.3409
15569,1216.3919
15570,1232.2438
15571,1217.9643
15572,1174.954
15573,1118.7148
15574,1049.8807
15575,989.3929
15576,953.4601
15577,919.8898
15578,906.4164
15579,909.3727
15580,937.0813
15581,948.5699
15582,1082.753
15583,1260.1671
15584,1333.4114
15585,1407.4817
15586,1349.7911
15587,1359.7223
15588,1434.2073
15589,1467.1471
15590,1441.1765
15591,1357.3831
15592,1270.3991
15593,1296.0952
15594,1312.0333
15595,1288.297
15596,1243.8653
15597,1184.0081
15598,1100.056
15599,1056.3578
15600,1000.3875
15601,961.2267
15602,942.3760000000001
15603,931.1001
15604,946.0771
15605,952.4276
15606,1087.5264
15607,1275.0264
15608,1368.4094
15609,1447.5885
15610,1491.0417
15611,1488.318
15612,1521.9151
15613,1534.6912
15614,1508.3051
15615,1425.9243
15616,1304.4721
15617,1336.9376
15618,1338.2678
15619,1305.9157
15620,1284.1247
15621,1228.5929
15622,1177.5282
15623,1117.638
15624,1073.3849
15625,1041.5511
15626,1013.8243
15627,1003.6838
15628,1003.5803
15629,975.5506
15630,1039.965
15631,1182.5707
15632,1274.8626
15633,1345.0518
15634,1352.6841
15635,1328.2688
15636,1315.8499
15637,1295.1403
15638,1234.7618
15639,1188.0681
15640,1168.0418
15641,1238.3407
15642,1246.9489999999996
15643,1225.3023
15644,1184.1816
15645,1151.0795
15646,1098.0653
15647,1043.278
15648,1015.4291
15649,996.3037
15650,972.1457
15651,942.543
15652,937.1072
15653,899.4833
15654,909.9084
15655,936.3364
15656,976.3836
15657,1006.7831
15658,1022.8905
15659,1023.4995
15660,1026.9304
15661,1024.0226
15662,1028.0074
15663,1017.7864
15664,1019.0288
15665,1116.229
15666,1121.8309
15667,1110.1917
15668,1096.8733
15669,1042.9638
15670,988.5188
15671,940.2028
15672,911.5731
15673,892.0158
15674,875.9875
15675,874.046
15676,909.6977
15677,929.2775
15678,1058.3993
15679,1246.2352
15680,1353.5416
15681,1432.2616
15682,1450.8572
15683,1438.7277
15684,1439.1444
15685,1415.6312
15686,1369.7282
15687,1293.9189
15688,1212.6218
15689,1224.6373
15690,1202.2508
15691,1172.0032
15692,1129.4613
15693,1075.3524
15694,1015.5751
15695,971.3702
15696,936.5855
15697,910.0319999999999
15698,897.1931
15699,902.9765
15700,939.5715
15701,950.5025
15702,1075.9998
