date,coll_glob,point_context,point_global,coll_season,point_context_point_global
2001-03-02,0.2724908193345344,0.2266789378720632,0.3838850075702356,0.4174675757025067,0.41368163018996174
2001-03-03,0.6629904192108311,0.8118440252079624,0.7340454050895932,0.674064898268022,0.728517993577949
2001-03-04,1.0352182534704975,1.0140968984028806,0.9879499677051535,1.019518101542887,1.0562379935994082
2001-03-05,1.3279317763615968,1.345238510212158,1.3278826001832473,1.1978555838737563,1.1802085619333877
2001-03-06,1.4424372127971157,1.513699925350115,1.272411725985432,1.427734177522182,1.3871110265454123
2001-03-07,1.3427964687868312,1.5392760545015503,1.49494824686608,1.4644731296126259,1.6105148621336953
2001-03-08,1.3791994427552945,1.4677848537401927,1.4902211862897423,1.5593113017989935,1.617880814322794
2001-03-09,1.395622924004277,1.281959697002963,1.395060421812817,1.4060542868207053,1.3667782838845683
2001-03-10,1.107186490166455,1.1210246867495137,1.2260677972837777,1.266933194605564,1.1992336734613398
2001-03-11,0.7808672133000816,0.882318201914474,0.9060429940028574,0.9045463850896298,0.7161008085821479
2001-03-12,0.6045068521712873,0.5432359694040024,0.4679074429298685,0.5619690085370276,0.5473842427881309
2001-03-13,0.16846776184355605,0.20828947868289366,0.31874313260707043,0.15580925346263724,0.3019444063031581
2001-03-14,-0.22770304065925723,-0.22871644193470894,-0.3153999576616814,-0.19707755614060618,-0.18772408876926486
2001-03-15,-0.4789665076229075,-0.540895226263244,-0.49921279563874443,-0.5746356859256126,-0.5546094528760394
2001-03-16,-0.9226604016691788,-0.9597024046592013,-0.8586667580678158,-0.8487709480394655,-0.8336556673408002
2001-03-17,-1.1720284900386195,-1.1801115941093883,-1.1824421168640504,-1.3115209765670748,-1.11335596850759
2001-03-18,-1.4954026348944507,-1.2270661752003291,-1.3880171452201333,-1.39067421672756,-1.301017872357442
2001-03-19,-1.5297035003932415,-1.5226479388658563,-1.3620329612548139,-1.4559082933997936,-1.4083137970363468
2001-03-20,-1.520487335873726,-1.5450007384511093,-1.460905334496084,-1.5627346045617085,-1.3878530256227661
2001-03-21,-1.3285108735935645,-1.4278168038309953,-1.4789014260452125,-1.3650437631594954,-1.3600264855901174
2001-03-22,-1.3411863017982204,-1.2296770619295565,-1.3057343194300428,-1.2383360789393878,-1.2599081031379815
2001-03-23,-0.9014757748573614,-1.056760133422579,-0.9727122318651316,-1.0650724394808329,-0.9934339996253745
2001-03-24,-0.8131564611264209,-0.6788812186451247,-0.6173623158712152,-0.6973603239047684,-0.7388681877511526
2001-03-25,-0.45126100655164736,-0.43100073251105586,-0.31051526130479623,-0.39670894614247487,-0.3489945471683299
2001-03-26,0.0035249591540470865,-0.020342544709597492,-0.04064746829215014,-0.01786306685599027,0.019907046564562873
2001-03-27,0.3189555386888798,0.412180954634762,0.391457216219256,0.5057285154099334,0.3380730979647461
2001-03-28,0.8164423135263543,0.6537386144786084,0.678574519239667,0.7394437792890314,0.727628334348962
2001-03-29,1.0412125522169713,1.022857896777976,1.0769148344764092,0.9773177005525759,1.1324891413706222
2001-03-30,1.3969712921520894,1.2789971898277077,1.3135526846439456,1.2904066356695778,1.2998030184579585
2001-03-31,1.466495637860883,1.4938961719628026,1.4378932285644856,1.5019435303766042,1.3622039728318003
2001-04-01,1.7038697637345916,1.5792166571354802,1.3575541821930237,1.5353344014675465,1.5940325038940188
2001-04-02,1.4918910359958457,1.5376880564026156,1.3724545157894743,1.4065387880372884,1.4178072216225281
2001-04-03,1.3145363269056343,1.441756349205501,1.272763219157727,1.3784143138537832,1.3064409125383873
2001-04-04,1.1376563523190955,1.1061434521236895,1.222738439431616,1.1142313999933453,1.0823326571544856
2001-04-05,0.8950944777816259,0.8771432530887924,0.8563781098008045,0.8497629440782981,0.8063894131086246
2001-04-06,0.5607676501086758,0.49178280167918553,0.529194624366747,0.5559331175310585,0.49136127975368327
2001-04-07,0.2059836414302657,0.2823929078353608,0.34281309102953256,0.08106233763343018,0.2010373238676475
2001-04-08,-0.13439289120074566,-0.2780763639948978,-0.2261599740825722,-0.1479750251237182,-0.20540963406352958
2001-04-09,-0.584310566398828,-0.46821913194875614,-0.5586859054995136,-0.408471409343512,-0.4970359898206139
2001-04-10,-0.9735997704299852,-0.8709582865503744,-0.8021545945281903,-0.8326399870551913,-0.8321779079462963
2001-04-11,-0.9782921549897351,-1.047994786311094,-1.2150105493407253,-1.1150039342683633,-1.1197147808244858
2001-04-12,-1.3375784566735887,-1.4336992847129015,-1.1909628265026422,-1.3183180515907935,-1.3277371482057394
2001-04-13,-1.39233604279839,-1.3720383956889675,-1.5815074677301133,-1.5765071224505482,-1.4054476963762732
2001-04-14,-1.4632988122387385,-1.5791265604382132,-1.6115823974773749,-1.4073016056506626,-1.4306465910132358
2001-04-15,-1.464604916695281,-1.3465676266117603,-1.551560826146522,-1.3541930687551333,-1.3964265015416397
2001-04-16,-1.2740239963124118,-1.4692910852536896,-1.3447503738986895,-1.3274146070883943,-1.399181101282841
2001-04-17,-1.0531888445988171,-1.0018123967890584,-1.168656982453809,-1.000067657050448,-0.9551584547095545
2001-04-18,-0.8030588952551906,-0.5984913189819426,-0.7457159733761674,-0.7200621799815405,-0.7199357628716974
2001-04-19,-0.2772288492813574,-0.4280359832457144,-0.4055261866587293,-0.38053832212024535,-0.37763335282614885
2001-04-20,-0.02689397204779892,-0.05063963481656991,-0.07561426693781328,0.12238430425237007,0.035697870668292664
2001-04-21,0.42227349462511976,0.37089033265585847,0.3873168891557007,0.3963911685397664,0.37259545092185387
2001-04-22,0.8210636866848644,0.79285036086827,0.6935139598750761,0.6474831085198401,0.6792767583558709
2001-04-23,1.2094781932345895,1.0531410962086587,1.0970529472125892,1.0648150461041523,0.975880092436699
2001-04-24,1.2119505307589389,1.2123259033833036,1.2567800677189622,1.0988702227757834,1.2608823842622296
2001-04-25,1.2945435922992508,1.3827341140500065,1.461978247345879,1.3793656098094833,1.3747083922740793
2001-04-26,1.4904880542737438,1.45820420669511,1.4544781079976241,1.5810946635587593,1.6132326252582765
2001-04-27,1.489524172768215,1.5473072727789912,1.3463990164107966,1.3524239395896525,1.3650172262961495
2001-04-28,1.366198369179912,1.4061168236820256,1.3817767535550376,1.2856718102148443,1.3899956356401537
2001-04-29,1.1816393698107601,1.2270736412054684,1.1113114801507555,1.2666064051956758,1.116383837366642
2001-04-30,0.8808807518722479,0.7910663812335637,0.7099819066746329,0.9058258091721134,0.864579938154947
2001-05-01,0.5485101519981823,0.4558733173846254,0.5151881276633838,0.526129716406437,0.5964956630409541
2001-05-02,0.26331922642829736,0.2565645559944347,0.14902695672871372,0.09113238025510964,0.2512632694826874
2001-05-03,-0.15111320682160992,-0.2257092160343458,-0.11184735021696106,-0.1469266026045668,-0.26311891782984664
2001-05-04,-0.492804861453605,-0.52124697968246,-0.5342359659491677,-0.5986740928366089,-0.49025168954637194
2001-05-05,-0.8631152467729227,-0.9373683700650501,-0.9310311404626106,-0.8320523432484468,-0.9828797747686249
2001-05-06,-1.2526667339263713,-1.1129977430915536,-1.1962694704007577,-1.2108532709243771,-1.0991645977858622
2001-05-07,-1.4186838312027872,-1.3209776210729374,-1.3350424095685645,-1.3656032429121403,-1.4758289572724297
2001-05-08,-1.5594171467121627,-1.4201601458467823,-1.5226579808314504,-1.5460571397821372,-1.4761770653243116
2001-05-09,-1.50084209127137,-1.559564416935335,-1.4845555915845337,-1.4302718626347128,-1.5045868409374714
2001-05-10,-1.4290979654381637,-1.441758704512336,-1.4393881703073848,-1.5290517221389333,-1.4735635552221946
2001-05-11,-1.1720299411541582,-1.2839580174512952,-1.1864484128219375,-1.2734148284918496,-1.3850055130231527
2001-05-12,-0.9856289140402734,-1.0118338785436425,-1.1261166969715135,-1.0642665932050595,-0.9933913514168073
2001-05-13,-0.6839049429718468,-0.8115628237768089,-0.8131179045009945,-0.7645086296603241,-0.670247035973196
2001-05-14,-0.30676839786406573,-0.4647013202086535,-0.2581489564092856,-0.31451778176320305,-0.5110556102342287
2001-05-15,-0.034485804754694246,-0.032118815540556525,-0.12165689302333055,-0.05435208440923901,0.008309030771119144
2001-05-16,0.2994176247441126,0.4681752160845668,0.35239142682180435,0.4256936347560963,0.33359888632605184
2001-05-17,0.5453933462918832,0.7441505288925926,0.6578852362639216,0.6212673700948801,0.7139329158996371
2001-05-18,0.9860922065080118,0.9558132019846481,1.086184487675087,0.9198957672917324,1.007102546217543
2001-05-19,1.2761900155830634,1.2890721420053686,1.2575623579713509,1.2178729805248447,1.2874086630910808
2001-05-20,1.3675848029324842,1.4297890558931092,1.3989448363726227,1.3441609239837096,1.4210999041984844
2001-05-21,1.5033306588394235,1.6762510280202638,1.6020514790089453,1.6240433653515534,1.524224635702392
2001-05-22,1.4231015270699248,1.4810721481360287,1.4176920544635632,1.4971427908407045,1.4657623295360587
2001-05-23,1.2802621843468929,1.3343044171623049,1.2810814965904505,1.403016761019167,1.278568724645975
2001-05-24,1.0886366403814725,1.2390017124930306,1.136074124343216,1.13376889601182,1.0664782545476426
2001-05-25,0.8119576982299441,0.9990257653774332,0.739898795035647,0.7838334805198208,0.7683025164721784
2001-05-26,0.5589965449551427,0.42493855262811725,0.6072712806032827,0.5834336879992618,0.5987584777160839
2001-05-27,0.3610058228574319,0.2295224987362823,0.08264886740348043,0.13289936767194951,0.20175789051362047
2001-05-28,-0.19596336198383618,-0.3400933493443141,-0.3040498505972685,-0.27428813459809626,-0.18651165499494876
2001-05-29,-0.36236247900802354,-0.5727942662112928,-0.5392035392536402,-0.5702857916695878,-0.5781030768379818
2001-05-30,-0.943372946533775,-0.9062279538854212,-0.9181573241045047,-0.8457403399969154,-0.9025226457454276
2001-05-31,-1.0604466961785033,-1.0562459730568727,-1.0292066672594455,-1.1500335023592823,-1.0814327106302835
2001-06-01,-1.2901690183560546,-1.346941479667532,-1.4073939556451185,-1.386445941463144,-1.2858820777945108
2001-06-02,-1.4096975804652812,-1.4340618967393064,-1.360572058741146,-1.3987322715463566,-1.437922570454155
2001-06-03,-1.4429253447919974,-1.502386810466856,-1.5290673083674968,-1.36237429988213,-1.5812923391110731
2001-06-04,-1.4350036198468707,-1.3628649287280747,-1.5822648404667154,-1.4451845005017239,-1.382017094972197
2001-06-05,-1.3528266148626702,-1.2448394972355492,-1.250056557441109,-1.2369313821170738,-1.3621509501103188
2001-06-06,-0.9411693492440166,-0.987233889742251,-0.9564381458991493,-1.0371062631806556,-0.9439071621915298
2001-06-07,-0.6529802051457225,-0.6408490751693917,-0.6204913986782271,-0.7997669125715264,-0.6737874598065902
2001-06-08,-0.39419324737112765,-0.37779030280424963,-0.28578849108864285,-0.3712679790812324,-0.3660646348428307
2001-06-09,0.12356003738102972,-0.09736815668363746,-0.08036802739476819,0.07545346701020336,-0.08444072269007853
2001-06-10,0.28941528786014903,0.3286489934015817,0.40293509758816115,0.4926906863316606,0.32782485865304645
2001-06-11,0.7359294187333508,0.7707627966460192,0.8148148321047309,0.8390861616761504,0.6687090709008877
2001-06-12,1.0490866888359736,1.0477003527202609,0.9544975087297494,0.9709349998226584,0.9890300238445948
2001-06-13,1.3705633616427757,1.448826149278341,1.2754151472588382,1.2641686390116453,1.2042887939640874
2001-06-14,1.543970661023345,1.468856986245601,1.4213655472476279,1.4277194966557882,1.5548956071430304
2001-06-15,1.5440665713907769,1.5426265544323017,1.5646590153905668,1.5290191222266407,1.4915903345036703
2001-06-16,1.4894575966800467,1.3817772982098762,1.4605202272374365,1.3401836880942661,1.416715384053264
2001-06-17,1.2696217879734686,1.4881755569308313,1.2791117560314524,1.4640952624589005,1.2464922284287436
2001-06-18,1.1750895784884623,1.2117041746537076,1.197048528430641,1.1390921374710017,1.2235912042810304
2001-06-19,0.8168110573538836,0.8609565031794307,0.8806854339332905,0.9092434207880304,0.7707873494064348
2001-06-20,0.5412917231377167,0.4376471007975089,0.6787818338791187,0.5385381935948536,0.7114985746381568
2001-06-21,0.13277160426557902,0.20879488574959204,0.22335384230576819,0.1548360909822099,0.11296155578315638
2001-06-22,-0.17965094158648903,-0.07838452559714193,-0.2734046170197939,-0.18995573340601676,-0.12261104422092999
2001-06-23,-0.536234902872895,-0.5358680024606343,-0.7423327812292002,-0.3973778833478203,-0.7005239210701251
2001-06-24,-0.9808487659973878,-0.8198607970328406,-0.9868281062137446,-0.9351773529857086,-0.8577867924341103
2001-06-25,-1.1783456111700161,-1.2021643959582562,-1.2648841081908295,-1.173398685391573,-1.1183228348202758
2001-06-26,-1.500990328154027,-1.320556886159154,-1.416327069324995,-1.331764214093132,-1.3475370886018863
2001-06-27,-1.5799833624226494,-1.509567051160965,-1.4032013758473525,-1.5000444601101983,-1.4839215041480247
2001-06-28,-1.6127221557926168,-1.5212015347278791,-1.5625728522001696,-1.4802891716391766,-1.572523096554958
2001-06-29,-1.3971092173310775,-1.4208401154270767,-1.5652385102851982,-1.4818254789559797,-1.3568630159932462
2001-06-30,-1.2586787173655576,-1.1855618547639786,-1.1964931848008495,-1.3369937421081097,-1.1523719670392731
2001-07-01,-1.0484354070747928,-1.0168053591539936,-0.9879339264161193,-1.1737367946177528,-1.04049713564297
2001-07-02,-0.7373304690840209,-0.7208074166090408,-0.727155580389512,-0.7631424380681211,-0.7698076586833077
2001-07-03,-0.3585292007897442,-0.1281663664863062,-0.3987804787383421,-0.4093050991418197,-0.4716465941618557
2001-07-04,0.019881521013465624,-0.11937311213002974,0.10123009521593748,0.13001862907703435,0.004419873276313658
2001-07-05,0.4059367260407557,0.36696532411083543,0.42797973570373765,0.4560396901530987,0.41597560066164385
2001-07-06,0.7448752726272184,0.69783337378508,0.7024351059591,0.7037153683480317,0.6592878595260233
2001-07-07,1.0514529684053184,1.0327230391780264,1.0111623991240366,1.0053327844206634,0.9046245681996399
2001-07-08,1.3621731408500124,1.2375615039383077,1.4610248504511598,1.2952758840339083,1.4196910223949457
2001-07-09,1.280358264081662,1.4446365528669651,1.3834766862258456,1.511228980650872,1.4726022759521356
2001-07-10,1.484980433405338,1.4885401296964746,1.450011007566511,1.5064548957038972,1.3643596865327279
2001-07-11,1.4598834530773415,1.4918898616395522,1.4614280664168198,1.4116635385909204,1.4556819606669167
2001-07-12,1.278489659492255,1.2855748011325967,1.3104435087823694,1.4694563443489093,1.3365393968932961
2001-07-13,1.1728737526546473,1.1362900718563107,1.1253275275312893,1.0801072530656004,1.035926096537741
2001-07-14,0.9581893937417918,0.7621501768780057,0.8851590804177103,0.9855782344212191,0.8515440719717072
2001-07-15,0.4822148567855405,0.5356480304687368,0.6234940531487116,0.6072032993106453,0.604145736680727
2001-07-16,0.1357595381796714,0.2789543494758169,0.19548706405416416,0.14579301945226789,0.20702610241567632
2001-07-17,-0.1472399918587187,-0.2702821735581394,-0.06988476417797923,-0.16135404198646358,-0.1409899170694509
2001-07-18,-0.5727094740028592,-0.517063355862949,-0.5181431089641861,-0.6939585768421953,-0.5664271635946039
2001-07-19,-0.9438196450126297,-0.94311322065522,-0.9655057290585864,-0.8852547447891224,-0.8274068858305932
2001-07-20,-1.1807856766658669,-1.2342686683299333,-1.116192259804907,-1.1070401423709209,-1.2121608124791985
2001-07-21,-1.3863909878546554,-1.3881693738641916,-1.3926705031335156,-1.4555197030077123,-1.3594209670603639
2001-07-22,-1.3975819200150825,-1.46849745482177,-1.505020082447885,-1.4880753568628236,-1.503602197912548
2001-07-23,-1.471371992744347,-1.4829622298966307,-1.5547774150091027,-1.4839555684700803,-1.5118393530497558
2001-07-24,-1.4048450610177046,-1.44058232505033,-1.5959540702731863,-1.507583179989498,-1.4151921561377905
2001-07-25,-1.4267301525370337,-1.1992981626466959,-1.2847360833150367,-1.0961198993682733,-1.2558337234743608
2001-07-26,-1.0690613250962717,-1.0371450533101285,-0.9613506151245697,-1.0035780682325575,-1.0504562452303257
2001-07-27,-0.6924381334384778,-0.7747595500332042,-0.8460847387525583,-0.6946219351902815,-0.7239184837962857
2001-07-28,-0.33303815083269217,-0.3637541162024729,-0.3618141984379877,-0.3364392878393099,-0.4364228919649279
2001-07-29,0.07380839457799082,0.0017365827543706718,-0.12970345506049646,0.07804882992318829,-0.03888052405594417
2001-07-30,0.34105764829519336,0.4699416107592199,0.17818039264436508,0.3690830774586625,0.4102844785806311
2001-07-31,0.7811936732956979,0.665909080539945,0.7946487391226986,0.7358293919250364,0.6926640314999731
2001-08-01,1.0211070405456975,1.1657265751092591,1.0613956273110536,1.1479583123916632,1.0408747822523108
2001-08-02,1.3117118608188225,1.2604226774062526,1.2398185399890145,1.3341876170950733,1.252287849446064
2001-08-03,1.4641835627144997,1.361914217530692,1.4319775632161837,1.3859556158161603,1.4973957490590943
2001-08-04,1.5852454350846457,1.6152320917881742,1.4876842542756827,1.662493841883171,1.5698477662132717
2001-08-05,1.5751374908812754,1.35411715450547,1.4229723832326555,1.4002773131004882,1.5049016875845331
2001-08-06,1.4267249816957974,1.384048842414071,1.3066324042034025,1.4486854910834936,1.2544985279562173
2001-08-07,1.2077661754665436,1.1564050552900906,1.2034314804057753,1.237292003191291,1.0945763694433817
2001-08-08,0.7735397545455152,0.8570037080412558,0.9861224897289438,0.9189201343724622,0.8269003355338322
2001-08-09,0.5245960984748834,0.487833319943624,0.5389592361086477,0.439274610616679,0.5707454661851437
2001-08-10,0.2736924236544447,0.08065922180394597,0.1936741541130647,0.30061181798716596,0.38880355642576836
2001-08-11,-0.25293966659723316,-0.2767175067914012,-0.2432851090636976,-0.14879422497270836,-0.16861303908309147
2001-08-12,-0.6824352264982247,-0.5581781640872739,-0.5394418406381055,-0.4344158795470804,-0.49225689931636546
2001-08-13,-0.8778403682162579,-1.011920616835004,-0.8539821919422578,-0.7286200822968378,-1.0108827254807085
2001-08-14,-1.0086476822850257,-1.0329939412137505,-1.1191365421409336,-1.2073575745756737,-1.1407449330359092
2001-08-15,-1.4144188818229049,-1.2540741737199914,-1.1964769574920637,-1.34547641221377,-1.3618612974830553
2001-08-16,-1.389298980571004,-1.4933906663622099,-1.4508891714900858,-1.5887715228694586,-1.4561846268530219
2001-08-17,-1.4944092079293572,-1.4772812160482685,-1.42726218653118,-1.4916486371436624,-1.4508033039928638
2001-08-18,-1.6296997242894569,-1.434570258253046,-1.5444793698572292,-1.4987652596002907,-1.367231946300327
2001-08-19,-1.2549925808188442,-1.2402769988410087,-1.1425741324048568,-1.26535355075264,-1.1968561690702502
2001-08-20,-0.9874389411226726,-1.1272325148506206,-1.072701500818429,-1.0800392093670605,-0.9959038532498912
2001-08-21,-0.6887449199005934,-0.7568433270891127,-0.6611076168547947,-0.8322554464757101,-0.7336901765161492
2001-08-22,-0.34238263502645916,-0.3910843011244036,-0.38344884019552117,-0.36424548144001245,-0.341287685577372
2001-08-23,0.022262464493393253,0.09636864981797608,0.011485559169937832,0.03189655020036254,0.03601996936996334
2001-08-24,0.3796977809040666,0.2922394480351223,0.3726044497861879,0.4538958491135239,0.44580608603275446
2001-08-25,0.6625563457864447,0.7694868630252262,0.7755144431102826,0.5635611903811644,0.7202432934780174
2001-08-26,1.0212632102560604,1.0651808090061048,1.0962635193103007,1.0592547885262595,0.9405332628465548
2001-08-27,1.232366407348414,1.150674970656698,1.272847053233723,1.3173989043928263,1.2825901177183336
2001-08-28,1.437987320530125,1.399985532236383,1.297152380587849,1.463715011066227,1.4321817592930886
2001-08-29,1.524229654259572,1.5273766028890612,1.6357289105201416,1.4366667583055648,1.3888189295542874
2001-08-30,1.495719127626013,1.5980537439495257,1.4540174864437097,1.4520123502597893,1.5013355721319153
2001-08-31,1.3458495518217783,1.223470592476733,1.4939640499724813,1.3047872752434588,1.362888272193039
2001-09-01,1.1303252917857987,1.1265632647348602,1.1309722026881497,1.1040815478439678,1.2029226832708373
2001-09-02,0.8881489204644042,0.8726593365383006,0.8524391592867202,0.9113254547135166,0.8215099590573212
2001-09-03,0.415703975510595,0.5119317651277888,0.47324468643047446,0.6534184865353713,0.5313936688560599
2001-09-04,0.14698764031523995,0.2095487912641704,0.2523811438807815,0.052763978985469404,0.15393859519542485
2001-09-05,-0.20622089794274095,-0.26767135676516746,-0.2174287440694565,-0.22710037730291238,-0.30502303239571094
2001-09-06,-0.638004796596453,-0.688170610015461,-0.6296562793577212,-0.49849071216271396,-0.5086914796396758
2001-09-07,-0.8030920624453729,-0.7512026741239644,-0.9699484961084714,-0.8214305196515472,-0.8440093377714097
2001-09-08,-1.1908877576366395,-1.2321930874910003,-1.1967836086051116,-1.2337016087373884,-1.0778989815604816
2001-09-09,-1.2977306242834812,-1.3274829390116527,-1.3647520448791095,-1.3500581221725736,-1.4436888891740691
2001-09-10,-1.4662590214601192,-1.5308215881113345,-1.4530633634451051,-1.3995598408223555,-1.4855767367256405
2001-09-11,-1.4942141083549911,-1.5265318077514152,-1.5913024537783425,-1.5620159213815683,-1.4692586871933648
2001-09-12,-1.3455250838894228,-1.3472561037490858,-1.4889929485981983,-1.3669987472419645,-1.4418557904674096
2001-09-13,-1.349256351123305,-1.0779423568992077,-1.127966237572544,-1.3408245590564083,-1.2160364348399815
2001-09-14,-0.8987912166745016,-1.2337151822893253,-0.9269406454862632,-1.0053854300374838,-0.9832813815117563
2001-09-15,-0.6079257952513004,-0.7947862865881308,-0.7467368499847851,-0.7358055758735259,-0.7129602382116376
2001-09-16,-0.41234521023559456,-0.43355332213216413,-0.41034663115216474,-0.35748099206761724,-0.2303840437930299
2001-09-17,0.09501868691266288,-0.03784944666674463,0.015170209450926016,0.06732427518953114,0.09240707119681996
2001-09-18,0.35415063364912436,0.5118156129727355,0.35702279100536577,0.49325144184627867,0.313216872148726
2001-09-19,0.706378372473799,0.6256092016804715,0.798285542465179,0.7474944820251856,0.6691849188809417
2001-09-20,1.0581640606546432,1.0605954074987305,1.0457198549864954,1.1248062841396131,1.0535210768534866
2001-09-21,1.2813391324397236,1.2344862011332722,1.3918614223841816,1.309864013827123,1.2912005922835739
2001-09-22,1.4896349059358376,1.3894509431033142,1.448787718193517,1.3733766984891058,1.4175053760958547
2001-09-23,1.4701894789535286,1.5185902545729264,1.6354608606723877,1.5170184251660603,1.5624635591962646
2001-09-24,1.5746801933267638,1.569265702089875,1.508646817389349,1.4722764836790643,1.3722053488201535
2001-09-25,1.260006974883002,1.3057059521593946,1.437499468364782,1.3884095731337354,1.345800461425497
2001-09-26,1.1583779040086672,1.1143642887820198,1.0714225103341275,1.0723158957114172,1.1011656367733658
2001-09-27,0.8550312185434772,0.9665155751947918,0.943287707954767,0.899616585725608,0.8371178318909446
2001-09-28,0.5102701490543948,0.6559170616505798,0.5177207286140071,0.41291140521431646,0.6303866216731624
2001-09-29,0.28567572113453893,0.2885258523463544,0.34207428163915576,0.18294345706112008,0.15623764813106955
2001-09-30,-0.1077982299809214,-0.1948840854232057,-0.19085881713748631,-0.2737210357604522,-0.07930992576380551
2001-10-01,-0.5134720894500461,-0.46927440648683766,-0.49770138407811515,-0.5925593800485774,-0.4683111793564238
2001-10-02,-0.8130202935014512,-0.8389182924604015,-0.8593879623677926,-0.834234870997788,-0.7837183875811014
2001-10-03,-1.1112209891429459,-1.2500838827011713,-1.1134289371898853,-1.2409884187091338,-1.1762606112701692
2001-10-04,-1.2719766876253737,-1.3146169500592209,-1.3238130575939608,-1.3466887965148544,-1.373586379436797
2001-10-05,-1.4199046190108238,-1.3153574869360827,-1.5020727965464822,-1.4386594346760133,-1.3846915838948035
2001-10-06,-1.531774642631275,-1.5506259005999505,-1.4260263384420868,-1.5406076194579028,-1.5316751153471428
2001-10-07,-1.5451283800652469,-1.452568772705854,-1.4574810154797788,-1.3649451121992342,-1.411476822329609
2001-10-08,-1.206256154608532,-1.303954892738085,-1.2155235472868862,-1.2915442661567458,-1.1930545536705837
2001-10-09,-0.9142649304354677,-1.1017276551787565,-0.9885334631334849,-1.0375407704270412,-1.1897468739094836
2001-10-10,-0.7052831259800105,-0.7493021825908641,-0.6693212518473249,-0.77174847209282,-0.6879924427521703
2001-10-11,-0.37129831005322367,-0.3716388027886212,-0.6122329010044897,-0.39951728174357837,-0.3501119750218764
2001-10-12,0.05973701442094893,-0.08679137720016367,-0.005302995784374449,-0.09355897315816916,-0.021818744829537967
2001-10-13,0.44253139096789507,0.331542174793271,0.29494147605157794,0.3693031798409267,0.5294865096120829
2001-10-14,0.7260120381804176,0.7291976952700867,0.6805708572594521,0.6042134642876611,0.8071968659373313
2001-10-15,1.2524311244099229,1.0546199752187928,1.0833512413165647,0.9821471569654903,1.133689126205088
2001-10-16,1.3547445613575877,1.2060102692609558,1.2777952539101323,1.3054233921948302,1.2278862057993627
2001-10-17,1.325317723757436,1.3611670583499467,1.4015708747793214,1.549865299433449,1.4501445262241395
2001-10-18,1.5423411433837793,1.4686384202842195,1.5116059690102577,1.4263873535920868,1.568201400375526
2001-10-19,1.5683585053010778,1.3847974314780427,1.4315395742889692,1.6186863368931208,1.3257198256381937
2001-10-20,1.2933660845412391,1.3915231948073536,1.3847388399093044,1.4720613178385678,1.403330417551006
2001-10-21,1.2308342193960402,1.0625169493839868,1.075820703999279,1.1776898557809676,1.1811035597536592
2001-10-22,0.7324962273246058,1.0575462245237208,0.8956787390038639,0.9013793153569447,0.8346795287006986
2001-10-23,0.4868599447235718,0.5710471296479227,0.4745334892791746,0.44386638123098493,0.4647342343104053
2001-10-24,0.20377678577231648,0.38966866822462237,0.22171049557907982,0.10838850702263433,0.2883221784704152
2001-10-25,-0.12037348503423768,-0.09780641249368631,-0.17687852244207686,-0.16187480353273115,-0.2884595569049345
2001-10-26,-0.5285653024785221,-0.5594217236029873,-0.5729459285626206,-0.5148949097657773,-0.46078491445853886
2001-10-27,-0.8660822341528628,-0.8699584159487507,-0.9569226257926963,-0.812939653581294,-0.8483823630506926
2001-10-28,-1.2405464775287194,-1.2260497616573987,-1.2703066315161933,-1.1502937841037904,-1.2587893034145092
2001-10-29,-1.3111159201250437,-1.5020540158148694,-1.298595233708388,-1.4078603306663273,-1.3116420985826793
2001-10-30,-1.5299077186338135,-1.4049387157709052,-1.535496654149596,-1.5423445927266455,-1.3766189678986784
2001-10-31,-1.3433440593363284,-1.4661481881122895,-1.5326242690679996,-1.5649496585586493,-1.5162482952934937
2001-11-01,-1.4095440108264348,-1.3625425623742555,-1.3376126996475612,-1.4258317004078578,-1.4336509816873986
2001-11-02,-1.368313540592159,-1.2218709332940363,-1.216413474733954,-1.2089280671927143,-1.2613116353612737
2001-11-03,-1.0611105800236285,-0.97256747135155,-1.059789454934776,-0.9951747075047512,-1.2443963761886911
2001-11-04,-0.7693125534206453,-0.7811274934823249,-0.816530891824698,-0.7801880185264534,-0.7555928098203588
2001-11-05,-0.3273349207001769,-0.2895640624639786,-0.41820659166056245,-0.35292417997164927,-0.27310766588483765
2001-11-06,0.023057151136302648,0.06321036946262204,0.003579502440659895,0.0031725890845173323,-0.11891922092627208
2001-11-07,0.3442854549802847,0.2793065179776669,0.42524615899735774,0.25049249676178587,0.42900428820407777
2001-11-08,0.8097119897020126,0.6047131874748461,0.6402238601928345,0.8477049550836073,0.6408398189983742
2001-11-09,1.069565037552124,1.0338405317962995,1.0174127218613591,1.1514095295434035,0.9858900202937964
2001-11-10,1.1784384743817333,1.1426158407094325,1.2080875032256966,1.2582653882670445,1.1522860206306202
2001-11-11,1.363759317418419,1.3290242698543013,1.3724837995869552,1.483848765141712,1.5223252105870615
2001-11-12,1.472532148837225,1.437995783203072,1.453778594926063,1.4589655398799355,1.5948784693089795
2001-11-13,1.498170862784606,1.3878098301115165,1.57796153764143,1.4542110152093968,1.3736594302309548
2001-11-14,1.31450067687923,1.3351235295664277,1.2918410239664364,1.3338542114794134,1.3509345086256606
2001-11-15,1.1777751762677535,1.1016959004901283,1.1383519111046445,1.1400445161462684,1.1385145157502632
2001-11-16,0.8157349525281892,0.9315145912267419,0.869235974743745,0.8434269403389097,0.9016427129193281
